TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
Estado,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,166,0.3,3,56,187,178384,1684267788091,0.5,1111111111111111111111111111111111111111111111111111101111111000000000000000000000000000000000111000000111111100000000000000000000000000000000000000000000000000001110001111111111111111111111,0.425531914893617,1111001111111111111111111111111111111101111000000000000000000000000000000000000000000000000000,1.0,11111111111111111111111111111,0,0,23,3,0.3696682464454976,1111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111100011111111111111111,0.5454545454545454,10111101100101101101101001001001011100110010,1.0,11111111111111111111111,0.9130434782608695,11111111111110111011111,0.425531914893617,1111111111110011111111111111111111111101111000000000000000000000000000000000000000000000000000
